Date,Close,High,Low,Open,Volume
7/17/2023,191.8492279,192.175588,189.6932775,189.7822806,50520200
7/18/2023,191.5921326,192.1855174,190.2965912,191.2163362,48288200
7/19/2023,192.946991,196.0424398,190.5240157,190.9690619,80507300
7/20/2023,190.9987183,194.3018561,190.3756658,192.9370802,59581200
7/21/2023,189.8218689,192.8184304,189.1196974,191.9580361,71951700
7/24/2023,190.6229248,192.7590919,190.1284425,191.2756451,45377800
7/25/2023,191.4833221,192.2942804,190.7910499,191.196529,37283200
7/26/2023,192.3536072,193.4810262,191.1866362,191.5327648,47471900
7/27/2023,191.0877533,195.0238284,190.4251488,193.8568574,47460200
7/28/2023,193.6689606,194.4601354,191.9976078,192.5217579,48291400
7/31/2023,194.2820892,194.3216563,193.105219,193.8963936,38824100
8/1/2023,193.4513702,194.5590058,193.1250101,194.0744228,35175100
8/2/2023,190.4548035,193.0261024,189.7328635,192.8876479,50389300
8/3/2023,189.0603333,190.2470876,188.5856345,189.4559281,61235200
8/4/2023,179.9816742,185.3121928,179.9124394,183.472718,115956800
8/7/2023,176.8763275,181.1090949,175.3928806,180.1201302,97576100
8/8/2023,177.8158417,178.2806563,175.620339,177.707055,67823000
8/9/2023,176.223587,178.9333401,175.0566011,178.8740047,60378500
8/10/2023,176.0060425,178.755363,175.6401304,177.4993737,54686900
8/11/2023,176.0654297,176.8873805,174.8374674,175.6000026,52036700
8/14/2023,177.7192535,177.9470183,175.5900994,176.243701,43675600
8/15/2023,175.7287445,177.7390524,175.3326305,177.1448815,43622600
8/16/2023,174.8572998,176.8081771,174.7879715,175.4118655,46964900
8/17/2023,172.3122101,175.7881578,171.7972498,175.4217517,66062900
8/18/2023,172.7974701,173.4015538,170.292012,170.6287105,61172200
8/21/2023,174.1343536,174.4215491,172.0547326,173.3718335,46311900
8/22/2023,175.5108795,175.9565115,174.5403897,175.3425303,42038900
8/23/2023,179.3631439,179.7889808,176.6002134,176.7883728,52722800
8/24/2023,174.6691437,179.3433616,174.3027223,178.9175246,54945800
8/25/2023,176.8775024,177.4122578,174.1145718,175.6594375,51449600
8/28/2023,178.4421844,178.8382985,176.8180928,178.3431484,43820700
8/29/2023,182.3340454,183.1064783,177.7588639,177.9569209,53003900
8/30/2023,185.8298035,186.0278756,182.9480417,183.1460987,60813900
8/31/2023,186.0476379,187.2855128,185.6614216,186.0179302,60794500
9/1/2023,187.6222534,188.077783,186.4536915,187.6519612,45766500
9/5/2023,187.8599243,188.1372071,185.7902008,186.4537,45280000
9/6/2023,181.1358032,187.0181885,179.7097686,186.5725414,81755800
9/7/2023,175.8376923,176.4813964,171.8566814,173.4807731,112488800
9/8/2023,176.4516754,178.4917064,176.065459,176.6200397,65551300
9/11/2023,177.6202087,178.5510932,175.6197985,178.3233284,58953100
9/12/2023,174.58992,178.3827714,173.12428,177.74898,90370200
9/13/2023,172.5202026,175.5802266,172.2924227,174.797881,84267900
9/14/2023,174.0353394,174.391848,171.8962876,172.3122118,60895800
9/15/2023,173.3123932,174.7879456,172.1339489,174.7681354,109259500
9/18/2023,176.2436981,177.6400248,174.461155,174.7681456,67257600
9/19/2023,177.3330536,177.8876193,175.4118689,175.7980853,51826900
9/20/2023,173.7877808,177.956936,173.6986423,177.5212015,58436200
9/21/2023,172.2428894,174.5899109,172.1735763,172.8568857,63149100
9/22/2023,173.0945435,175.3623391,172.3617311,172.9757123,56725400
9/25/2023,174.3720398,175.2534063,172.4607528,172.5102708,46172700
9/26/2023,170.2920074,173.50057,169.9949144,173.1242663,64588900
9/27/2023,168.7768555,171.3615396,167.4102515,170.9456153,66921800
9/28/2023,169.0343018,170.3613001,165.9940736,167.6973908,56294400
9/29/2023,169.5492859,171.3912447,168.6877145,170.3514265,51861100
10/2/2023,172.0646515,172.6093196,169.2719978,169.5591933,52164500
10/3/2023,170.7277222,171.9458021,169.1630614,170.5890808,49594600
10/4/2023,171.9754791,172.5201471,169.3115701,169.4304012,53020300
10/5/2023,173.2133789,173.7481343,171.004999,172.1042326,48527900
10/6/2023,175.7683716,176.2635216,171.5001654,172.1141618,57266700
10/9/2023,177.25383,177.3132455,174.09477,175.0949678,42390800
10/10/2023,176.6596222,177.976723,176.2238878,176.3724418,43698000
10/11/2023,178.055954,178.105472,175.8772969,176.4714678,47551100
10/12/2023,178.9571075,180.5712862,177.3032934,178.3233162,56743100
10/13/2023,177.1151886,180.1652998,176.4120688,179.6602521,51427100
10/16/2023,176.9864349,177.3429436,174.7978651,175.0355425,52517000
10/17/2023,175.4316559,176.6893412,173.1044597,174.9365058,57549400
10/18/2023,174.1343536,175.8574811,173.4114388,173.8768811,54764400
10/19/2023,173.7580719,176.114976,173.4906866,174.3324327,59302900
10/20/2023,171.2030945,173.7184502,170.965417,173.6095166,64244000
10/23/2023,171.3218994,172.322097,168.2816712,169.252176,55980100
10/24/2023,171.7576599,171.9854247,169.7869572,171.3714435,43816600
10/25/2023,169.4403534,171.3813331,168.9947063,170.2127863,57157000
10/26/2023,165.2711639,169.7176163,164.0629967,168.7174037,70625300
10/27/2023,166.5882721,167.3210996,165.2117557,165.2909815,58499100
10/30/2023,168.6381989,169.5096678,167.2319745,167.3805286,51131000
10/31/2023,169.1135559,169.2422846,166.2713843,167.7073315,44846000
11/1/2023,172.2825165,172.5399891,168.4698549,169.3413239,56934900
11/2/2023,175.8475952,176.0555498,173.7580614,173.817477,77334800
11/3/2023,174.9365082,175.1048725,171.6685299,172.5498964,79829200
11/6/2023,177.4914703,177.6895273,174.5007751,174.6691243,63841300
11/7/2023,180.056366,180.6703472,177.2340047,177.4419593,70530000
11/8/2023,181.1159821,181.6705477,179.8285889,180.5812267,49340300
11/9/2023,180.6406403,182.3340449,180.0464542,181.1853083,53763500
11/10/2023,184.8351135,185.0036996,181.9892128,182.4255213,66133400
11/13/2023,183.2485504,184.46822,182.6635073,184.2599914,43627500
11/14/2023,185.8663788,186.5307521,184.7359501,186.1241905,60108400
11/15/2023,186.4316101,187.9091067,186.2035452,186.2729648,53790500
11/16/2023,188.1173401,189.356846,187.0662264,187.978516,54412900
11/17/2023,188.0975037,188.7817133,186.9869112,188.6527999,50922700
11/20/2023,189.8427277,190.2988725,188.2859161,188.2958267,46505100
11/21/2023,189.0395355,189.9121526,188.1470973,189.8030754,38134500
11/22/2023,189.7038879,191.3102827,189.2279219,189.8823846,39617700
11/24/2023,188.3751526,189.2973377,187.661196,189.2675908,24048300
11/27/2023,188.1966705,189.0692876,187.3141429,188.325584,40552600
11/28/2023,188.8015442,189.4758433,187.8099394,188.1867541,38415400
11/29/2023,187.7801971,190.4773634,187.3835613,189.2973513,43014200
11/30/2023,188.3553314,188.7222355,186.6101124,188.2462543,48794400
12/1/2023,189.634491,189.9517966,187.6413558,188.732127,45704800
12/4/2023,187.8396912,188.4544964,185.8763179,188.3850768,43389500
12/5/2023,191.7961884,192.7679568,188.5833835,188.6131456,66628400
12/6/2023,190.7054291,193.1249319,190.4971854,192.8175369,41089700
12/7/2023,192.6390533,193.3629206,191.9647543,192.0044269,47477700
12/8/2023,194.0669403,194.3445884,192.0440585,192.5696077,53406400
12/11/2023,191.5582123,191.8656225,189.8129932,191.4888078,60943700
12/12/2023,193.0753632,193.0852738,190.1104596,191.4590426,52696900
12/13/2023,196.2980804,196.337738,193.2141891,193.4521646,70404200
12/14/2023,196.4467926,197.9441101,194.5131666,196.3575518,66831600
12/15/2023,195.9113312,196.7343497,195.3461093,195.8716585,128538400
12/18/2023,194.2454681,194.9792612,192.7580609,194.4437861,55751900
12/19/2023,195.2866516,195.2965622,194.2454635,194.5132011,40714100
12/20/2023,193.1943359,196.0204001,193.1943359,195.2469497,52242800
12/21/2023,193.045578,195.4254381,191.8754918,194.4536699,46482500
12/22/2023,191.9747009,193.7695032,191.349985,193.5414232,37149600
12/26/2023,191.4292908,192.2622351,191.2111365,191.984587,28919300
12/27/2023,191.5284424,191.8755101,189.4857391,190.8739948,48087700
12/28/2023,191.9548492,193.0257842,191.5482877,192.5101455,34049900
12/29/2023,190.9136658,192.7679619,190.1203789,192.2721595,42672100
1/2/2024,184.0814972,186.8579934,182.346189,185.5788149,82488700
1/3/2024,182.703186,184.3195067,181.8900628,182.6734391,58414500
1/4/2024,180.3828125,181.5528988,179.3614609,180.6207879,71983600
1/5/2024,179.6589508,181.2256882,178.6574354,180.4621634,62379700
1/8/2024,184.0021667,184.0418394,179.9762541,180.5612972,59144500
1/9/2024,183.5857086,183.5956192,181.1959375,182.3759496,42841800
1/10/2024,184.6268921,184.8351206,182.3759451,182.802343,46792900
1/11/2024,184.0319061,185.4796556,182.0784437,184.9739275,49128400
1/12/2024,184.3591461,185.1722692,183.6352789,184.4979702,40477800
1/16/2024,182.0883636,182.7130643,179.411019,180.6307036,65603000
1/17/2024,181.146347,181.3942482,178.786338,179.7481959,47317400
1/18/2024,187.0463867,187.5520996,184.2698907,184.5277025,78005800
1/19/2024,189.9518127,190.338538,187.2348253,187.7405383,68903000
1/22/2024,192.2622375,193.6901508,190.645917,190.6855897,60133900
1/23/2024,193.5413666,194.1065884,192.2027095,193.3827214,42355600
1/24/2024,192.8671265,194.7313483,192.7084661,193.779401,53631300
1/25/2024,192.5398712,194.622247,191.4887727,193.5810591,54822100
1/26/2024,190.8045807,193.1249321,190.3286147,192.6390555,44594000
1/29/2024,190.1203766,190.586432,187.9884324,190.3980247,47145600
1/30/2024,186.4613647,190.1898086,185.8961579,189.3370278,55859400
1/31/2024,182.8518829,185.5292275,182.8023148,185.4697185,55467800
2/1/2024,185.291275,185.3805158,182.2768031,182.4453741,64885400
2/2/2024,184.2897339,185.7573046,177.745137,178.3500165,102551700
2/5/2024,186.1043701,187.6611968,184.279821,186.5704256,69668800
2/6/2024,187.7107849,187.7206955,185.2020261,185.2912669,43490800
2/7/2024,187.8198547,189.4460859,187.0265679,189.0395243,53439000
2/8/2024,186.7390289,187.9487729,185.777171,187.8000382,40962000
2/9/2024,187.5035095,188.6353807,186.6595639,187.3049234,45155200
2/12/2024,185.8156433,187.3248102,185.4582094,187.0765926,41781900
2/13/2024,183.7206726,184.8823439,182.2015826,184.4454787,56529500
2/14/2024,182.8370209,184.2071864,181.1392215,183.9986922,54630500
2/15/2024,182.5490723,183.1745852,180.0569741,182.241285,65434500
2/16/2024,181.0101166,183.5320147,180.3746804,182.1122028,49752500
2/20/2024,180.2654877,181.1292798,178.7166128,180.4938435,53665600
2/21/2024,181.0200806,181.5860086,179.3719126,180.6427851,41371400
2/22/2024,183.0554504,183.6412553,181.1590801,182.1717967,52292200
2/23/2024,181.2186432,183.7206648,180.9307024,183.6908799,45119700
2/26/2024,179.8683167,181.4568994,179.3619433,180.940618,40867400
2/27/2024,181.3278503,182.608646,178.2797322,179.8087605,54318900
2/28/2024,180.1264954,181.8143715,178.8456996,181.2087202,48953900
2/29/2024,179.4612732,181.2683041,178.2499704,179.9775699,136682600
3/1/2024,178.3790283,179.2428204,176.1152859,178.269812,73563100
3/4/2024,173.8515625,175.6387166,172.5508899,174.894064,81510100
3/5/2024,168.9070435,170.8133521,168.4106084,169.5424797,95132400
3/6/2024,167.9141846,170.0190795,167.4773193,169.840355,68587700
3/7/2024,167.7950287,169.5126895,167.2886704,167.9439531,71765100
3/8/2024,169.5126953,172.4615205,167.7354646,167.7950344,76267000
3/11/2024,171.5182953,173.1366783,170.8232893,171.706943,60139500
3/12/2024,171.994873,172.7891721,169.7907003,171.9154416,59825400
3/13/2024,169.9098511,171.9551609,169.5424789,171.5381573,52488700
3/14/2024,171.76651,173.0671673,170.8232865,171.6771553,72913500
3/15/2024,171.3892059,171.3892059,169.0758171,169.9495475,121752700
3/18/2024,172.4813843,176.4429412,172.2828133,174.3181999,75604200
3/19/2024,174.8245697,175.3507896,171.7963129,173.0969703,55215200
3/20/2024,177.3961029,177.3961029,173.8416261,174.4671391,53423100
3/21/2024,170.1481323,176.2245072,169.6219124,175.787642,106181300
3/22/2024,171.0516815,171.8161958,168.8475084,170.5353848,71160100
3/25/2024,169.6318665,170.7140913,168.2418392,169.353864,54288300
3/26/2024,168.5,170.1977995,168.370922,168.7879257,57388400
3/27/2024,172.0743103,172.3622511,168.8971291,169.1949931,60273300
3/28/2024,170.2573395,171.001992,169.2942544,170.5254186,65672700
4/1/2024,168.817688,170.0289906,168.2716064,169.9694208,46240500
4/2/2024,167.6361847,168.1326197,167.0305333,167.874479,49329500
4/3/2024,168.4403992,169.4630541,167.3780361,167.5865303,47691700
4/4/2024,167.6163177,170.6942056,167.6163177,169.0758227,53704400
4/5/2024,168.3708954,169.1751177,167.7453824,168.3808186,42104800
4/8/2024,167.2489624,167.993615,167.0404682,167.8248289,37425500
4/9/2024,168.4602661,168.8673465,167.1496855,167.4971809,42373800
4/10/2024,166.5837402,167.8843976,165.9185191,167.596472,49709300
4/11/2024,173.7919617,174.2089804,166.9610262,167.1397356,91070300
4/12/2024,175.2911987,177.088291,172.9678866,173.017518,101670900
4/15/2024,171.458725,175.3706353,171.2700772,174.1096861,73531800
4/16/2024,168.172348,172.5211089,167.0702616,170.5254454,73711200
4/17/2024,166.8021851,169.4332849,166.8021851,168.4007066,50901200
4/18/2024,165.848999,167.4375971,165.3625024,166.8319458,43122900
4/19/2024,163.8235626,165.2135747,162.910124,165.0249421,68149400
4/22/2024,164.6575775,166.0674513,163.5952144,164.339867,48116400
4/23/2024,165.7100067,165.8589463,163.7441282,164.1710702,49537800
4/24/2024,167.8149109,168.0929133,165.0249483,165.3525821,48251800
4/25/2024,168.6787109,169.3935787,166.9511114,168.3212771,50558300
4/26/2024,168.0928955,170.1183437,167.9737408,168.6687619,44838400
4/29/2024,172.2629395,174.7748993,171.8657975,172.1338615,68169400
4/30/2024,169.1155548,173.7423328,168.7879059,172.0941649,65934800
5/1/2024,168.0928955,171.4785859,167.9042478,168.3708979,50383100
5/2/2024,171.7962952,172.1835139,169.671554,171.2799985,94214900
5/3/2024,182.072525,185.66671,181.3576573,185.3191994,163224100
5/6/2024,180.4144287,182.8866655,179.1336178,181.049865,78569700
5/7/2024,181.0995026,183.5816778,180.0272162,182.1420192,77305800
5/8/2024,181.4370575,181.7647064,180.1562468,181.5462738,45057100
5/9/2024,183.2540588,183.3434135,180.8115915,181.2583801,48983000
5/10/2024,181.9913483,184.0195434,181.0766708,183.8306398,50759500
5/13/2024,185.2026978,186.0179628,183.5522943,184.3675593,72044800
5/14/2024,186.3460541,187.211033,185.2126475,186.4255932,52393600
5/15/2024,188.622818,189.5474324,186.2864024,186.823288,70400000
5/16/2024,188.7420959,189.9948187,188.5631442,189.3684573,52845200
5/17/2024,188.7719421,189.7065084,188.0859301,188.4140235,41282900
5/20/2024,189.9351501,190.8100657,187.9168915,188.2350481,44361300
5/21/2024,191.2375793,191.6153714,189.8158416,189.9848567,42309400
5/22/2024,189.7959747,191.7048843,189.1696285,191.158062,34648500
5/23/2024,185.7992249,189.8953929,185.5506707,189.8755043,51005900
5/24/2024,188.8812866,189.4778227,186.9525038,187.7280068,36327000
5/28/2024,188.8912201,191.8838066,188.0063679,190.4024184,52280100
5/29/2024,189.1895142,191.1381858,188.4140262,188.513454,53068000
5/30/2024,190.1837158,191.0685681,189.5275443,189.6567822,49889100
5/31/2024,191.1381683,191.456325,188.8117048,190.3328552,75158300
6/3/2024,192.9078674,193.8623222,191.4066057,191.7843977,50080500
6/4/2024,193.2260284,194.1904199,191.9136551,193.5143446,47471400
6/5/2024,194.7372284,195.7612704,193.7430117,194.2699453,54156800
6/6/2024,193.3552551,195.3635771,193.0470504,194.558264,41181800
6/7/2024,195.7513428,195.8010566,193.0172466,193.5242917,53103900
6/10/2024,192.0031281,196.1589618,191.0387366,195.761266,97010200
6/11/2024,205.9519806,205.9619325,192.5101819,192.5300553,172373300
6/12/2024,211.8377838,218.9265394,205.7034527,206.1707358,198134300
6/13/2024,213.0010071,215.4964857,210.3762754,213.4981155,97862700
6/14/2024,211.2611084,213.9256018,210.0779881,212.6132437,70122700
6/17/2024,215.4169464,217.6837594,211.4897932,212.136028,93728300
6/18/2024,213.0506897,217.3656017,211.7681568,216.3316078,79943300
6/20/2024,208.4673615,213.0010026,207.6421749,212.6927826,86172500
6/21/2024,206.2900391,210.6645867,205.9122318,209.1732616,241805100
6/24/2024,206.936264,211.4698898,205.3952251,206.5186948,80727000
6/25/2024,207.8609009,210.1575391,207.4035545,207.9404249,55549700
6/26/2024,212.0167084,213.6173978,209.4218022,210.2768292,66213200
6/27/2024,212.8618011,214.4923159,211.1219219,213.4483854,49772700
6/28/2024,209.4019165,214.8204097,209.083775,214.5221416,82542700
7/1/2024,215.4964752,216.2520745,210.6944066,210.8634216,60402900
7/2/2024,218.996109,219.1054734,213.8560107,214.899926,58046200
7/3/2024,220.2687225,220.2687225,217.7632921,218.7276835,37369800
7/5/2024,225.0310059,225.1403703,220.3681271,220.3681271,60412400
7/8/2024,226.5024567,226.532282,221.958879,225.7766675,59085900
7/9/2024,227.3574829,228.0733202,225.0608446,226.6118203,48076100
7/10/2024,231.6326294,231.7320571,227.9242049,227.9739188,62627700
7/11/2024,226.2539215,231.0460385,224.4643283,230.0518217,64710600
7/12/2024,229.2067261,231.2945873,227.3574823,227.5960998,53046500
7/15/2024,233.0444031,235.8580383,231.7419815,235.1123758,62631300
7/16/2024,233.4619904,234.9036016,230.9863851,233.6409421,43234300
7/17/2024,227.5563202,230.1214011,225.3292694,228.1230158,57345900
7/18/2024,222.8834991,229.1073056,220.9845567,228.9482273,66034600
7/19/2024,223.0127411,225.4883461,221.9886991,223.5198013,49151500
7/22/2024,222.6647949,226.4626951,221.799816,225.6971439,48201800
7/23/2024,223.7087097,225.627556,221.3921828,223.0724116,39960300
7/24/2024,217.276123,223.4999296,215.874289,222.7045532,61777600
7/25/2024,216.2322083,219.5727772,213.3787958,217.6638676,51391200
7/26/2024,216.6994934,218.2206438,214.7607586,217.4352041,41601300
7/29/2024,216.9778748,218.0317421,214.5022695,215.7052785,36311800
7/30/2024,217.5346069,219.0557572,214.8700984,217.9223508,41643800
7/31/2024,220.7956543,222.5255969,219.3540431,220.1593562,50036300
8/1/2024,217.097168,223.1817696,215.7649212,223.0724051,62501000
8/2/2024,218.5884857,224.2952951,216.4509259,217.8825852,105568600
8/5/2024,208.0597382,212.2652707,194.866478,197.938604,119548600
8/6/2024,206.0315247,208.7755725,199.9071613,204.1126937,69660500
8/7/2024,208.6065521,212.404452,205.196381,205.7034261,63516400
8/8/2024,212.0763855,212.9612379,207.6222984,211.8775452,47161100
8/9/2024,214.9894562,215.5263266,210.744146,210.873399,42201600
